Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Nuno,2018-05-10 21:46:02,00:14:13,,Unbreakable Kimmy Schmidt: Temporada 3: Kimmy é feminista! (Episódio 6),,Apple iPhone 7 (GSM),00:14:40,Not latest view,BR (Brazil)
Nuno,2018-05-10 21:20:35,00:00:02,,Unbreakable Kimmy Schmidt: Temporada 3: Kimmy é feminista! (Episódio 6),,Sony PS4,00:00:07,Not latest view,BR (Brazil)
Nuno,2018-05-10 20:30:43,00:28:43,Autoplayed: user action: Unspecified; ,Unbreakable Kimmy Schmidt: Temporada 3: Kimmy numa maré de azar! (Episódio 5),,Sony PS4,00:29:00,00:29:00,BR (Brazil)
Nuno,2018-05-10 16:51:33,00:11:22,,Unbreakable Kimmy Schmidt: Temporada 3: Kimmy entra para a faculdade! (Episódio 4),,Apple TV 3 (revised),00:31:04,00:31:04,BR (Brazil)
Nuno,2018-05-10 16:33:39,00:16:59,,Unbreakable Kimmy Schmidt: Temporada 3: Kimmy entra para a faculdade! (Episódio 4),,Apple TV 3 (revised),00:19:44,Not latest view,BR (Brazil)
Nuno,2018-05-10 16:27:03,00:02:45,,Unbreakable Kimmy Schmidt: Temporada 3: Kimmy entra para a faculdade! (Episódio 4),,Apple iPhone 7 (GSM),00:03:20,Not latest view,BR (Brazil)
Nuno,2018-05-10 16:18:01,00:08:59,,Unbreakable Kimmy Schmidt: Temporada 3: Nem a Kimmy salva! (Episódio 3),,Apple iPhone 7 (GSM),00:30:19,00:30:19,BR (Brazil)
Nuno,2018-05-10 10:33:38,00:08:01,,Unbreakable Kimmy Schmidt: Temporada 3: Nem a Kimmy salva! (Episódio 3),,Apple iPhone 7 (GSM),00:21:19,Not latest view,BR (Brazil)
Nuno,2018-05-09 23:56:00,00:10:09,,Unbreakable Kimmy Schmidt: Temporada 3: Nem a Kimmy salva! (Episódio 3),,Apple iPhone 7 (GSM),00:13:32,Not latest view,BR (Brazil)
Nuno,2018-05-09 20:11:00,00:02:48,,Unbreakable Kimmy Schmidt: Temporada 3: Nem a Kimmy salva! (Episódio 3),,Apple iPhone 7 (GSM),00:02:55,Not latest view,BR (Brazil)
Nuno,2018-05-09 19:57:44,00:12:02,,Unbreakable Kimmy Schmidt: Temporada 3: Titus solta sua Beyoncé interior! (Episódio 2),,Apple iPhone 7 (GSM),00:29:38,00:29:38,BR (Brazil)
Nuno,2018-05-09 03:31:35,00:17:01,,Unbreakable Kimmy Schmidt: Temporada 3: Titus solta sua Beyoncé interior! (Episódio 2),,Apple iPhone 7 (GSM),00:17:33,Not latest view,BR (Brazil)
Nuno,2018-05-09 02:57:50,00:27:44,,Unbreakable Kimmy Schmidt: Temporada 3: Kimmy vai se separar? (Episódio 1),,Apple iPhone 7 (GSM),00:28:18,00:28:18,BR (Brazil)
Nuno,2018-05-09 02:31:28,00:24:55,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy encontra a mãe! (Episódio 13),,Apple iPhone 7 (GSM),00:34:41,00:34:41,BR (Brazil)
Nuno,2018-05-09 00:43:42,00:09:11,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy encontra a mãe! (Episódio 13),,Apple iPhone 7 (GSM),00:09:45,Not latest view,BR (Brazil)
Nuno,2018-05-09 00:03:42,00:11:40,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy assiste ao pôr do sol! (Episódio 12),,Apple iPhone 7 (GSM),00:32:21,00:32:21,BR (Brazil)
Nuno,2018-05-08 21:29:00,00:13:39,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy assiste ao pôr do sol! (Episódio 12),,Apple TV 3 (revised),00:20:39,Not latest view,BR (Brazil)
Nuno,2018-05-08 20:37:47,00:07:20,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy assiste ao pôr do sol! (Episódio 12),,Apple iPhone 7 (GSM),00:07:53,Not latest view,BR (Brazil)
Nuno,2018-05-08 20:08:49,00:28:39,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy conhece uma celebridade! (Episódio 11),,Apple iPhone 7 (GSM),00:29:12,00:29:12,BR (Brazil)
Nuno,2018-05-08 19:53:45,00:14:18,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy domina a raiva! (Episódio 10),,Apple iPhone 7 (GSM),00:27:50,00:27:50,BR (Brazil)
Nuno,2018-05-08 16:57:10,00:12:46,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy domina a raiva! (Episódio 10),,Apple iPhone 7 (GSM),00:13:18,Not latest view,BR (Brazil)
Nuno,2018-05-08 16:56:49,00:00:17,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy conhece uma alcoólatra! (Episódio 9),,Apple iPhone 7 (GSM),00:28:13,00:28:13,BR (Brazil)
Nuno,2018-05-08 16:55:50,00:00:23,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy vira motorista! (Episódio 6),,Apple iPhone 7 (GSM),00:00:23,00:00:23,BR (Brazil)
Nuno,2018-05-08 15:17:30,00:10:34,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy conhece uma alcoólatra! (Episódio 9),,Apple iPhone 7 (GSM),00:27:55,Not latest view,BR (Brazil)
Nuno,2018-05-08 13:01:01,00:09:55,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy conhece uma alcoólatra! (Episódio 9),,Apple iPhone 7 (GSM),00:17:18,Not latest view,BR (Brazil)
Nuno,2018-05-08 10:33:59,00:04:15,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy conhece uma alcoólatra! (Episódio 9),,Apple iPhone 7 (GSM),00:07:22,Not latest view,BR (Brazil)
Nuno,2018-05-08 09:08:37,00:02:50,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy conhece uma alcoólatra! (Episódio 9),,Apple iPhone 7 (GSM),00:03:17,Not latest view,BR (Brazil)
Nuno,2018-05-08 00:33:00,00:11:37,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy se hospeda num hotel! (Episódio 8),,Apple iPhone 7 (GSM),00:27:15,00:27:15,BR (Brazil)
Nuno,2018-05-08 00:31:23,00:01:15,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy se hospeda num hotel! (Episódio 8),,Apple iPhone 7 (GSM),00:15:37,Not latest view,BR (Brazil)
Nuno,2018-05-08 00:25:09,00:00:01,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy se hospeda num hotel! (Episódio 8),,Apple iPhone 7 (GSM),00:14:22,Not latest view,BR (Brazil)
Nuno,2018-05-07 23:03:39,00:12:28,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy se hospeda num hotel! (Episódio 8),,Apple iPhone 7 (GSM),00:14:21,Not latest view,BR (Brazil)
Nuno,2018-05-07 23:02:00,00:01:21,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy se hospeda num hotel! (Episódio 8),,Apple iPhone 7 (GSM),00:01:26,Not latest view,BR (Brazil)
Nuno,2018-05-07 22:32:48,00:28:24,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy frequenta um bar! (Episódio 7),,Apple iPhone 7 (GSM),00:28:58,00:28:58,BR (Brazil)
Nuno,2018-05-07 22:30:53,00:01:36,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy vira motorista! (Episódio 6),,Apple iPhone 7 (GSM),00:27:39,Not latest view,BR (Brazil)
Nuno,2018-05-07 21:21:02,00:25:33,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy vira motorista! (Episódio 6),,Apple iPhone 7 (GSM),00:26:03,Not latest view,BR (Brazil)
Nuno,2018-05-07 19:39:41,00:30:37,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy perde a esperança! (Episódio 5),,Netflix Firefox MAC (Cadmium) HTML 5,00:31:03,00:31:03,BR (Brazil)
Nuno,2018-05-07 19:17:07,00:21:35,Autoplayed: user action: User_Interaction; ,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy sequestra Gretchen! (Episódio 4),,Netflix Firefox MAC (Cadmium) HTML 5,00:28:19,00:28:19,BR (Brazil)
Nuno,2018-05-06 01:20:16,00:03:07,,Suits: Temporada 7: Donna (Episódio 10),,Netflix Windows App - Cadmium Windows Mobile,00:03:07,00:03:07,BR (Brazil)
Nuno,2018-05-05 18:19:32,00:06:09,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy sequestra Gretchen! (Episódio 4),,Apple iPhone 7 (GSM),00:06:45,Not latest view,BR (Brazil)
Nuno,2018-05-05 17:22:27,00:27:25,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy assiste a uma peça! (Episódio 3),,Apple iPhone 7 (GSM),00:28:00,00:28:00,BR (Brazil)
Nuno,2018-05-05 17:16:20,00:06:05,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy vai brincar! (Episódio 2),,Apple iPhone 7 (GSM),00:30:02,00:30:02,BR (Brazil)
Nuno,2018-05-05 15:35:07,00:23:20,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy vai brincar! (Episódio 2),,Apple iPhone 7 (GSM),00:23:57,Not latest view,BR (Brazil)
Nuno,2018-05-05 15:02:03,00:26:45,,Unbreakable Kimmy Schmidt: Temporada 2: Kimmy anda de patins! (Episódio 1),,Apple iPhone 7 (GSM),00:29:26,00:29:26,BR (Brazil)
Nuno,2018-05-05 01:58:43,00:25:29,,Unbreakable Kimmy Schmidt: Temporada 1: Kimmy faz waffles! (Episódio 13),,Apple iPhone 7 (GSM),00:25:57,00:25:57,BR (Brazil)
Nuno,2018-05-05 01:16:22,00:24:38,,Unbreakable Kimmy Schmidt: Temporada 1: Kimmy depõe em juízo! (Episódio 12),,Apple iPhone 7 (GSM),00:27:12,00:27:12,BR (Brazil)
Nuno,2018-05-05 01:11:10,00:04:43,,Unbreakable Kimmy Schmidt: Temporada 1: Kimmy anda de bicicleta! (Episódio 11),,Apple iPhone 7 (GSM),00:23:36,00:23:36,BR (Brazil)
Nuno,2018-05-05 00:55:48,00:06:59,,Unbreakable Kimmy Schmidt: Temporada 1: Kimmy anda de bicicleta! (Episódio 11),,Apple iPhone 7 (GSM),00:18:52,Not latest view,BR (Brazil)
Nuno,2018-05-04 21:00:49,00:11:24,,Unbreakable Kimmy Schmidt: Temporada 1: Kimmy anda de bicicleta! (Episódio 11),,Apple iPhone 7 (GSM),00:11:52,Not latest view,BR (Brazil)
Nuno,2018-05-04 20:21:11,00:17:11,,Unbreakable Kimmy Schmidt: Temporada 1: Kimmy faz uma triangulação! (Episódio 10),,Apple iPhone 7 (GSM),00:28:12,00:28:12,BR (Brazil)
Nuno,2018-05-04 18:57:56,00:08:37,,Unbreakable Kimmy Schmidt: Temporada 1: Kimmy faz uma triangulação! (Episódio 10),,Apple iPhone 7 (GSM),00:09:07,Not latest view,BR (Brazil)
Nuno,2018-05-04 18:29:30,00:24:08,,Unbreakable Kimmy Schmidt: Temporada 1: Kimmy faz aniversário! (Episódio 9),,Apple iPhone 7 (GSM),00:26:48,00:26:48,BR (Brazil)
Nuno,2018-05-04 18:19:51,00:09:34,,Unbreakable Kimmy Schmidt: Temporada 1: Kimmy encara a matemática! (Episódio 8),,Apple iPhone 7 (GSM),00:24:22,00:24:22,BR (Brazil)
Nuno,2018-05-04 17:21:07,00:05:44,,Unbreakable Kimmy Schmidt: Temporada 1: Kimmy encara a matemática! (Episódio 8),,Apple iPhone 7 (GSM),00:14:47,Not latest view,BR (Brazil)
Nuno,2018-05-04 12:59:56,00:08:34,,Unbreakable Kimmy Schmidt: Temporada 1: Kimmy encara a matemática! (Episódio 8),,Apple iPhone 7 (GSM),00:09:02,Not latest view,BR (Brazil)
Nuno,2018-05-04 12:51:29,00:08:22,,Unbreakable Kimmy Schmidt: Temporada 1: Kimmy tem uma festa! (Episódio 7),,Apple iPhone 7 (GSM),00:26:09,00:26:09,BR (Brazil)
Nuno,2018-05-03 23:23:12,00:15:19,,Unbreakable Kimmy Schmidt: Temporada 1: Kimmy tem uma festa! (Episódio 7),,Apple iPhone 7 (GSM),00:15:48,Not latest view,BR (Brazil)
Nuno,2018-05-03 22:37:30,00:17:44,,Unbreakable Kimmy Schmidt: Temporada 1: Kimmy vai à escola! (Episódio 6),,Apple iPhone 7 (GSM),00:22:13,00:22:13,BR (Brazil)
Nuno,2018-05-03 21:54:38,00:04:01,,Unbreakable Kimmy Schmidt: Temporada 1: Kimmy vai à escola! (Episódio 6),,Apple iPhone 7 (GSM),00:04:27,Not latest view,BR (Brazil)
Nuno,2018-05-03 21:51:15,00:00:05,,Unbreakable Kimmy Schmidt: Temporada 1: Kimmy vai à escola! (Episódio 6),,Netflix Firefox MAC (Cadmium) HTML 5,00:00:05,Not latest view,BR (Brazil)
Nuno,2018-05-03 21:26:57,00:21:32,,Unbreakable Kimmy Schmidt: Temporada 1: Kimmy dá um beijo! (Episódio 5),,Netflix Firefox MAC (Cadmium) HTML 5,00:21:53,00:21:53,BR (Brazil)
Nuno,2018-05-03 21:03:00,00:21:49,,Unbreakable Kimmy Schmidt: Temporada 1: Kimmy tem uma consulta! (Episódio 4),,Netflix Firefox MAC (Cadmium) HTML 5,00:24:06,00:24:06,BR (Brazil)
Nuno,2018-05-03 20:32:53,00:22:55,,Unbreakable Kimmy Schmidt: Temporada 1: Kimmy tem um encontro! (Episódio 3),,Netflix Firefox MAC (Cadmium) HTML 5,00:23:15,00:23:15,BR (Brazil)
Nuno,2018-05-03 20:03:32,00:21:46,,Unbreakable Kimmy Schmidt: Temporada 1: Kimmy arruma emprego! (Episódio 2),,Netflix Firefox MAC (Cadmium) HTML 5,00:22:38,00:22:38,BR (Brazil)
Nuno,2018-05-03 19:40:42,00:22:47,Autoplayed: user action: User_Interaction; ,Unbreakable Kimmy Schmidt: Temporada 1: Kimmy respira ar fresco! (Episódio 1),,Netflix Firefox MAC (Cadmium) HTML 5,00:22:47,Not latest view,BR (Brazil)
Nuno,2018-05-03 18:07:46,01:10:30,Autoplayed: user action: User_Interaction; ,Cherry Pop,,Netflix Firefox MAC (Cadmium) HTML 5,01:12:30,01:12:30,BR (Brazil)
Nuno,2018-05-03 17:53:01,00:02:04,Autoplayed: user action: User_Interaction; ,Cherry Pop,,Netflix Firefox MAC (Cadmium) HTML 5,00:02:04,Not latest view,BR (Brazil)
Nuno,2018-05-03 17:06:45,00:22:39,,Peles em Guerra - Tinta Fresca: Temporada 1: Episódio 1 (Episódio 1),,Apple iPhone 7 (GSM),00:42:00,00:42:00,BR (Brazil)
Nuno,2018-05-03 15:46:54,00:19:17,,Peles em Guerra - Tinta Fresca: Temporada 1: Episódio 1 (Episódio 1),,Apple iPhone 7 (GSM),00:19:20,Not latest view,BR (Brazil)
Nuno,2018-05-03 15:39:43,00:00:11,,RuPaul's Drag Race: Temporada 8: Episódio 100 (Episódio 1),,Apple iPhone 7 (GSM),00:00:11,Not latest view,BR (Brazil)
Nuno,2018-05-03 15:37:29,00:00:01,,RuPaul's Drag Race: Temporada 8: Episódio 100 (Episódio 1),,Apple iPhone 7 (GSM),00:00:01,Not latest view,BR (Brazil)
Nuno,2018-05-03 14:37:05,00:02:07,,RuPaul's Drag Race: Temporada 8: Lacre final (Episódio 10),,Apple iPhone 7 (GSM),00:57:12,00:57:12,BR (Brazil)
Nuno,2018-05-03 13:50:41,00:35:32,,RuPaul's Drag Race: Temporada 8: Lacre final (Episódio 10),,Apple iPhone 7 (GSM),00:56:23,Not latest view,BR (Brazil)
Nuno,2018-05-03 10:39:13,00:17:35,,RuPaul's Drag Race: Temporada 8: Lacre final (Episódio 10),,Apple iPhone 7 (GSM),00:20:51,Not latest view,BR (Brazil)
Nuno,2018-05-03 10:38:10,00:01:40,,RuPaul's Drag Race: Temporada 8: Lacre final (Episódio 10),,Apple iPhone 7 (GSM),00:03:16,Not latest view,BR (Brazil)
Nuno,2018-05-03 09:41:48,00:01:40,,RuPaul's Drag Race: Temporada 8: Lacre final (Episódio 10),,Apple iPhone 7 (GSM),00:03:16,Not latest view,BR (Brazil)
Nuno,2018-05-03 01:11:03,00:01:20,,RuPaul's Drag Race: Temporada 8: Lacre final (Episódio 10),,Apple iPhone 7 (GSM),00:01:20,Not latest view,BR (Brazil)
Nuno,2018-05-02 23:33:50,00:28:58,,RuPaul's Drag Race: Temporada 8: Só no carão (Episódio 9),,Apple iPhone 7 (GSM),00:38:35,00:38:35,BR (Brazil)
Nuno,2018-05-02 22:33:25,00:08:41,,RuPaul's Drag Race: Temporada 8: Só no carão (Episódio 9),,Apple iPhone 7 (GSM),00:09:37,Not latest view,BR (Brazil)
Nuno,2018-05-02 22:10:00,00:23:13,,RuPaul's Drag Race: Temporada 8: Não julgue o livro pela capa (Episódio 8),,Apple iPhone 7 (GSM),00:59:49,00:59:49,BR (Brazil)
Nuno,2018-05-02 21:15:16,00:16:01,,RuPaul's Drag Race: Temporada 8: Não julgue o livro pela capa (Episódio 8),,Apple iPhone 7 (GSM),00:36:45,Not latest view,BR (Brazil)
Nuno,2018-05-02 19:27:29,00:22:28,,RuPaul's Drag Race: Temporada 8: Não julgue o livro pela capa (Episódio 8),,Apple iPhone 7 (GSM),00:23:30,Not latest view,BR (Brazil)
Nuno,2018-05-02 18:49:21,00:17:37,,RuPaul's Drag Race: Temporada 8: Truque eleitoral gratuito (Episódio 7),,Apple iPhone 7 (GSM),00:39:48,00:39:48,BR (Brazil)
Nuno,2018-05-02 16:46:30,00:21:02,,RuPaul's Drag Race: Temporada 8: Truque eleitoral gratuito (Episódio 7),,Apple iPhone 7 (GSM),00:22:09,Not latest view,BR (Brazil)
Nuno,2018-05-02 15:59:50,00:39:13,,RuPaul's Drag Race: Temporada 8: Além do arco-íris (Episódio 6),,Apple iPhone 7 (GSM),00:40:03,00:40:03,BR (Brazil)
Nuno,2018-05-02 15:59:17,00:00:27,,RuPaul's Drag Race: Temporada 8: Jogo da imitação (Episódio 5),,Apple iPhone 7 (GSM),00:40:04,00:40:04,BR (Brazil)
Nuno,2018-05-02 14:36:58,00:38:46,,RuPaul's Drag Race: Temporada 8: Jogo da imitação (Episódio 5),,Apple iPhone 7 (GSM),00:39:37,Not latest view,BR (Brazil)
Nuno,2018-05-02 13:54:48,00:40:02,,RuPaul's Drag Race: Temporada 8: Divas do glitter (Episódio 4),,Apple iPhone 7 (GSM),00:40:03,00:40:03,BR (Brazil)
Nuno,2018-05-02 00:37:54,00:38:44,,RuPaul's Drag Race: Temporada 8: O baile branco (Episódio 3),,Apple iPhone 7 (GSM),00:39:17,00:39:17,BR (Brazil)
Nuno,2018-05-02 00:18:06,00:17:11,,RuPaul's Drag Race: Temporada 8: A bicha perfeita (Episódio 2),,Apple iPhone 7 (GSM),00:59:49,Not latest view,BR (Brazil)
Nuno,2018-05-01 16:58:57,00:31:45,,RuPaul's Drag Race: Temporada 8: A bicha perfeita (Episódio 2),,Apple iPhone 7 (GSM),00:42:37,Not latest view,BR (Brazil)
Nuno,2018-05-01 16:16:19,00:11:49,,RuPaul's Drag Race: Temporada 8: A bicha perfeita (Episódio 2),,Apple iPhone 7 (GSM),00:13:19,Not latest view,BR (Brazil)
Nuno,2018-05-01 15:38:30,00:33:10,,RuPaul's Drag Race: Temporada 8: Episódio 100 (Episódio 1),,Apple iPhone 7 (GSM),01:00:09,Not latest view,BR (Brazil)
Nuno,2018-04-25 16:42:23,00:04:02,,RuPaul's Drag Race: Temporada 8: Episódio 100 (Episódio 1),,Apple iPhone 7 (GSM),00:27:01,Not latest view,BR (Brazil)
Nuno,2018-04-25 15:06:06,00:22:57,,RuPaul's Drag Race: Temporada 8: Episódio 100 (Episódio 1),,Apple iPhone 7 (GSM),00:22:58,Not latest view,BR (Brazil)
Nuno,2018-04-25 15:04:49,00:00:02,,RuPaul's Drag Race: Temporada 3: Como escolher as drags do babado (Episódio 1),,Apple iPhone 7 (GSM),00:00:03,00:00:03,BR (Brazil)
Nuno,2018-04-25 14:28:58,00:35:41,,RuPaul's Drag Race: Temporada 2: Grand Finale (Episódio 11),,Apple iPhone 7 (GSM),00:42:20,00:42:20,BR (Brazil)
Nuno,2018-04-25 11:38:13,00:06:38,,RuPaul's Drag Race: Temporada 2: Grand Finale (Episódio 11),,Apple iPhone 7 (GSM),00:06:38,Not latest view,BR (Brazil)
Nuno,2018-04-25 11:38:04,00:00:02,,RuPaul's Drag Race: Temporada 2: RuTrospectiva (Episódio 10),,Apple iPhone 7 (GSM),00:00:02,00:00:02,BR (Brazil)
Nuno,2018-04-25 11:36:11,00:01:38,,RuPaul's Drag Race: Temporada 2: RuTrospectiva (Episódio 10),,Apple iPhone 7 (GSM),00:43:41,Not latest view,BR (Brazil)
Nuno,2018-04-25 11:14:57,00:12:50,,RuPaul's Drag Race: Temporada 2: Diva do ano (Episódio 9),,Apple iPhone 7 (GSM),00:42:30,00:42:30,BR (Brazil)
Nuno,2018-04-25 03:27:00,00:27:30,,RuPaul's Drag Race: Temporada 2: Diva do ano (Episódio 9),,Apple iPhone 7 (GSM),00:29:40,Not latest view,BR (Brazil)
Nuno,2018-04-25 03:13:25,00:13:27,,RuPaul's Drag Race: Temporada 2: Mamãe Drag (Episódio 8),,Apple iPhone 7 (GSM),00:42:11,00:42:11,BR (Brazil)
Nuno,2018-04-24 21:35:31,00:27:38,,RuPaul's Drag Race: Temporada 2: Mamãe Drag (Episódio 8),,Netflix Firefox MAC (Cadmium) HTML 5,00:23:41,Not latest view,BR (Brazil)
Nuno,2018-04-24 20:55:27,00:40:00,Autoplayed: user action: User_Interaction; ,RuPaul's Drag Race: Temporada 2: Era uma vez... (Episódio 7),,Netflix Firefox MAC (Cadmium) HTML 5,00:41:52,00:41:52,BR (Brazil)
Nuno,2018-04-24 20:07:08,00:40:36,Autoplayed: user action: User_Interaction; ,RuPaul's Drag Race: Temporada 2: Deusas roqueiras (Episódio 6),,Netflix Firefox MAC (Cadmium) HTML 5,00:42:20,00:42:20,BR (Brazil)
Nuno,2018-04-24 19:09:13,00:42:21,Autoplayed: user action: User_Interaction; ,RuPaul's Drag Race: Temporada 2: Lá vem a noiva (Episódio 5),,Netflix Firefox MAC (Cadmium) HTML 5,00:42:21,00:42:21,BR (Brazil)
Nuno,2018-04-24 19:09:06,00:00:04,Autoplayed: user action: User_Interaction; ,RuPaul's Drag Race: Temporada 2: Imite ou dance (Episódio 4),,Netflix Firefox MAC (Cadmium) HTML 5,00:38:18,00:38:18,BR (Brazil)
Nuno,2018-04-24 19:05:08,00:00:06,Autoplayed: user action: User_Interaction; ,RuPaul's Drag Race: Temporada 2: Imite ou dance (Episódio 4),,Netflix Firefox MAC (Cadmium) HTML 5,00:38:16,Not latest view,BR (Brazil)
Nuno,2018-04-24 16:25:36,00:42:13,Autoplayed: user action: User_Interaction; ,RuPaul's Drag Race: Temporada 2: Imite ou dance (Episódio 4),,Netflix Firefox MAC (Cadmium) HTML 5,00:42:13,Not latest view,BR (Brazil)
Nuno,2018-04-24 16:25:12,00:00:36,Autoplayed: user action: User_Interaction; ,RuPaul's Drag Race: Temporada 2: Reunião (Episódio 12),,Netflix Firefox MAC (Cadmium) HTML 5,00:00:36,00:00:36,BR (Brazil)
Nuno,2018-04-24 14:06:10,00:47:53,,"Perdidos no Espaço: Temporada 1: Perigo, Will Robinson! (Episódio 10)",,Netflix Firefox MAC (Cadmium) HTML 5,00:49:05,00:49:05,BR (Brazil)
Nuno,2018-04-24 13:29:59,00:02:12,,Perdidos no Espaço: Temporada 1: Ressurreição (Episódio 9),,Apple iPhone 7 (GSM),00:21:09,Not latest view,BR (Brazil)
Nuno,2018-04-24 13:02:34,00:46:29,Autoplayed: user action: User_Interaction; ,Perdidos no Espaço: Temporada 1: Ressurreição (Episódio 9),,Netflix Firefox MAC (Cadmium) HTML 5,00:45:07,00:45:07,BR (Brazil)
Nuno,2018-04-24 12:56:12,00:02:15,Autoplayed: user action: User_Interaction; ,Perdidos no Espaço: Temporada 1: Ressurreição (Episódio 9),,Netflix Firefox MAC (Cadmium) HTML 5,00:02:15,Not latest view,BR (Brazil)
Nuno,2018-04-24 01:27:14,00:15:30,,Perdidos no Espaço: Temporada 1: Trajetória (Episódio 8),,Apple iPhone 7 (GSM),00:55:35,00:55:35,BR (Brazil)
Nuno,2018-04-23 19:38:46,00:39:00,Autoplayed: user action: User_Interaction; ,Perdidos no Espaço: Temporada 1: Trajetória (Episódio 8),,Netflix Firefox MAC (Cadmium) HTML 5,00:40:05,Not latest view,BR (Brazil)
Nuno,2018-04-23 18:12:54,00:00:06,,Perdidos no Espaço: Temporada 1: Trajetória (Episódio 8),,Netflix Firefox MAC (Cadmium) HTML 5,00:00:10,Not latest view,BR (Brazil)
Nuno,2018-04-23 17:03:15,00:44:59,Autoplayed: user action: User_Interaction; ,Perdidos no Espaço: Temporada 1: Pressurizado (Episódio 7),,Netflix Firefox MAC (Cadmium) HTML 5,00:50:31,00:50:31,BR (Brazil)
Nuno,2018-04-22 14:56:24,00:03:57,,Perdidos no Espaço: Temporada 1: Pressurizado (Episódio 7),,Apple iPhone 7 (GSM),00:05:36,Not latest view,BR (Brazil)
Nuno,2018-04-21 19:40:50,00:00:19,,The Good Place: Temporada 1: Tudo está bem (Episódio 1),,Apple iPhone 7 (GSM),00:00:19,00:00:19,BR (Brazil)
Nuno,2018-04-21 14:24:59,00:00:25,,Perdidos no Espaço: Temporada 1: Pressurizado (Episódio 7),,Apple iPhone 7 (GSM),00:01:38,Not latest view,BR (Brazil)
Nuno,2018-04-21 13:12:43,01:02:00,,Perdidos no Espaço: Temporada 1: Homenagem póstuma (Episódio 6),,Apple iPhone 7 (GSM),01:03:14,01:03:14,BR (Brazil)
Nuno,2018-04-21 02:55:34,01:39:04,,Eu Não Sou um Homem Fácil,,Netflix Windows App - Cadmium Windows Mobile,01:38:42,01:38:42,BR (Brazil)
Nuno,2018-04-20 19:16:06,00:00:01,,Perdidos no Espaço: Temporada 1: Homenagem póstuma (Episódio 6),,Netflix Firefox MAC (Cadmium) HTML 5,00:01:13,Not latest view,BR (Brazil)
Nuno,2018-04-20 18:32:42,00:42:05,Autoplayed: user action: User_Interaction; ,Perdidos no Espaço: Temporada 1: Transmissão (Episódio 5),,Netflix Firefox MAC (Cadmium) HTML 5,00:46:14,00:46:14,BR (Brazil)
Nuno,2018-04-20 13:57:04,00:04:08,,Perdidos no Espaço: Temporada 1: Transmissão (Episódio 5),,Netflix Firefox MAC (Cadmium) HTML 5,00:04:12,Not latest view,BR (Brazil)
Nuno,2018-04-20 13:00:28,00:55:24,Autoplayed: user action: User_Interaction; ,Perdidos no Espaço: Temporada 1: Os Robinsons estiveram aqui (Episódio 4),,Netflix Firefox MAC (Cadmium) HTML 5,00:57:48,Not latest view,BR (Brazil)
